CustomerKey,Full_Name,EmailAddress,AnnualIncome,EducationLevel,Occupation,Gender
11742,EDWARD LEWIS,edward43@adventure-works.com,"$60,000",Bachelors,Professional,Male
11743,CHASE KELLY,chase3@adventure-works.com,"$60,000",Bachelors,Professional,Male
11746,SETH BROOKS,seth74@adventure-works.com,"$60,000",Bachelors,Professional,Male
11755,WILLIE PAL,willie31@adventure-works.com,"$60,000",Bachelors,Professional,Male
11852,KYLE RUSSELL,kyle15@adventure-works.com,"$60,000",Bachelors,Professional,Male
11855,CHRISTIAN WALKER,christian44@adventure-works.com,"$60,000",Bachelors,Professional,Male
11874,ADRIAN BELL,adrian15@adventure-works.com,"$60,000",Bachelors,Professional,Male
11881,RICHARD MITCHELL,richard30@adventure-works.com,"$60,000",Bachelors,Professional,Male
11882,PATRICK STEWART,patrick27@adventure-works.com,"$60,000",Bachelors,Professional,Male
11887,JOSEPH WHITE,joseph19@adventure-works.com,"$60,000",Bachelors,Professional,Male
11888,AARON ROSS,aaron3@adventure-works.com,"$60,000",Bachelors,Professional,Male
11889,BLAKE PATTERSON,blake58@adventure-works.com,"$60,000",Bachelors,Professional,Male
11897,ORLANDO ASHE,orlando5@adventure-works.com,"$60,000",Bachelors,Professional,Male
11919,WARREN ANDERSEN,warren2@adventure-works.com,"$60,000",Bachelors,Professional,Male
11921,GILBERT ZHU,gilbert11@adventure-works.com,"$60,000",Bachelors,Professional,Male
11991,FREDERICK MARTINEZ,frederick14@adventure-works.com,"$60,000",Bachelors,Professional,Male
12369,TERRENCE LAL,terrence8@adventure-works.com,"$60,000",Bachelors,Professional,Male
12370,PRESTON PEREZ,preston19@adventure-works.com,"$60,000",Bachelors,Professional,Male
12666,JESSIE ZHU,jessie18@adventure-works.com,"$60,000",Bachelors,Professional,Male
12715,EDDIE GILL,eddie14@adventure-works.com,"$60,000",Bachelors,Professional,Male
12984,ADAM YOUNG,adam48@adventure-works.com,"$60,000",Bachelors,Professional,Male
12991,JÉSUS SERRANO,jésus15@adventure-works.com,"$60,000",Bachelors,Professional,Male
12992,ERNEST ZENG,ernest20@adventure-works.com,"$60,000",Bachelors,Professional,Male
12993,XAVIER HENDERSON,xavier46@adventure-works.com,"$60,000",Bachelors,Professional,Male
13008,ALBERTO MUÑOZ,alberto8@adventure-works.com,"$60,000",Bachelors,Professional,Male
13013,VINCENT YE,vincent9@adventure-works.com,"$60,000",Bachelors,Professional,Male
13108,CURTIS WANG,curtis2@adventure-works.com,"$60,000",Bachelors,Professional,Male
13613,DEREK JAI,derek10@adventure-works.com,"$60,000",Bachelors,Professional,Male
13668,STANLEY MARTINEZ,stanley19@adventure-works.com,"$60,000",Bachelors,Professional,Male
13921,JOSEPH JONES,joseph9@adventure-works.com,"$60,000",Bachelors,Professional,Male
13922,JACKSON FOSTER,jackson18@adventure-works.com,"$60,000",Bachelors,Professional,Male
13923,STEVEN HOWARD,steven21@adventure-works.com,"$60,000",Bachelors,Professional,Male
13925,WYATT BARNES,wyatt54@adventure-works.com,"$60,000",Bachelors,Professional,Male
13926,DALTON HILL,dalton28@adventure-works.com,"$60,000",Bachelors,Professional,Male
13927,GABRIEL GONZALES,gabriel14@adventure-works.com,"$60,000",Bachelors,Professional,Male
13946,JASON POWELL,jason6@adventure-works.com,"$60,000",Bachelors,Professional,Male
13954,EDDIE RAMOS,eddie17@adventure-works.com,"$60,000",Bachelors,Professional,Male
13967,GLENN ZHANG,glenn1@adventure-works.com,"$60,000",Bachelors,Professional,Male
13975,JOHNNY RAJE,johnny15@adventure-works.com,"$60,000",Bachelors,Professional,Male
14048,WYATT MITCHELL,wyatt40@adventure-works.com,"$60,000",Bachelors,Professional,Male
14209,CRAIG RAMOS,craig16@adventure-works.com,"$60,000",Bachelors,Professional,Male
14305,BRENDAN SHEN,brendan2@adventure-works.com,"$60,000",Bachelors,Professional,Male
14612,ERNEST ZHANG,ernest0@adventure-works.com,"$60,000",Bachelors,Professional,Male
14613,GLENN HUANG,glenn6@adventure-works.com,"$60,000",Bachelors,Professional,Male
14614,DYLAN BRYANT,dylan17@adventure-works.com,"$60,000",Bachelors,Professional,Male
14617,AARON FLORES,aaron11@adventure-works.com,"$60,000",Bachelors,Professional,Male
14654,KYLE COLLINS,kyle32@adventure-works.com,"$60,000",Bachelors,Professional,Male
14659,ZACHARY HARRIS,zachary44@adventure-works.com,"$60,000",Bachelors,Professional,Male
14662,JACK ROSS,jack4@adventure-works.com,"$60,000",Bachelors,Professional,Male
14684,JAMES ZHANG,james39@adventure-works.com,"$60,000",Bachelors,Professional,Male
14685,LAWRENCE ORTEGA,lawrence21@adventure-works.com,"$60,000",Bachelors,Professional,Male
15209,FRANK ROMERO,frank16@adventure-works.com,"$60,000",Bachelors,Professional,Male
15210,KURT RAJE,kurt14@adventure-works.com,"$60,000",Bachelors,Professional,Male
15212,MARCUS HENDERSON,marcus54@adventure-works.com,"$60,000",Bachelors,Professional,Male
15528,LUCAS RAMIREZ,lucas79@adventure-works.com,"$60,000",Bachelors,Professional,Male
15529,JASON ALLEN,jason50@adventure-works.com,"$60,000",Bachelors,Professional,Male
15531,CALVIN RAJI,calvin20@adventure-works.com,"$60,000",Bachelors,Professional,Male
15532,MARSHALL JAI,marshall32@adventure-works.com,"$60,000",Bachelors,Professional,Male
15559,DEVIN FLORES,devin51@adventure-works.com,"$60,000",Bachelors,Professional,Male
15561,ANGEL YOUNG,angel40@adventure-works.com,"$60,000",Bachelors,Professional,Male
15563,LUKE LOPEZ,luke44@adventure-works.com,"$60,000",Bachelors,Professional,Male
15564,EDUARDO HUGHES,eduardo56@adventure-works.com,"$60,000",Bachelors,Professional,Male
15571,ANGEL ALLEN,angel39@adventure-works.com,"$60,000",Bachelors,Professional,Male
15575,ALVIN YE,alvin9@adventure-works.com,"$60,000",Bachelors,Professional,Male
15580,RUBEN RAMAN,ruben13@adventure-works.com,"$60,000",Bachelors,Professional,Male
15582,JEFFERY CAI,jeffery21@adventure-works.com,"$60,000",Bachelors,Professional,Male
15599,DARRYL MA,darryl15@adventure-works.com,"$60,000",Bachelors,Professional,Male
15603,PHILIP BLANCO,philip15@adventure-works.com,"$60,000",Bachelors,Professional,Male
15604,CLIFFORD PRASAD,clifford9@adventure-works.com,"$60,000",Bachelors,Professional,Male
15605,ALAN YANG,alan9@adventure-works.com,"$60,000",Bachelors,Professional,Male
15606,MARCO PRASAD,marco10@adventure-works.com,"$60,000",Bachelors,Professional,Male
16149,DALTON PERRY,dalton53@adventure-works.com,"$60,000",Bachelors,Professional,Male
16163,WILLIE CHANDE,willie34@adventure-works.com,"$60,000",Bachelors,Professional,Male
16173,CORY RANA,cory9@adventure-works.com,"$60,000",Bachelors,Professional,Male
16175,TONY SHAN,tony13@adventure-works.com,"$60,000",Bachelors,Professional,Male
16182,LOUIS SUN,louis7@adventure-works.com,"$60,000",Bachelors,Professional,Male
16185,GRANT RAJI,grant23@adventure-works.com,"$60,000",Bachelors,Professional,Male
16684,JOEL PEREZ,joel20@adventure-works.com,"$60,000",Bachelors,Professional,Male
17035,JORDAN FLORES,jordan9@adventure-works.com,"$60,000",Bachelors,Professional,Male
17040,ADAM HENDERSON,adam3@adventure-works.com,"$60,000",Bachelors,Professional,Male
17041,CONNOR PERRY,connor4@adventure-works.com,"$60,000",Bachelors,Professional,Male
17042,TYLER JACKSON,tyler0@adventure-works.com,"$60,000",Bachelors,Professional,Male
17073,JONATHON CARLSON,jonathon14@adventure-works.com,"$60,000",Bachelors,Professional,Male
17074,RUBEN MALHOTRA,ruben5@adventure-works.com,"$60,000",Bachelors,Professional,Male
17076,NEIL SERRANO,neil15@adventure-works.com,"$60,000",Bachelors,Professional,Male
17077,RONALD RAMAN,ronald14@adventure-works.com,"$60,000",Bachelors,Professional,Male
17269,KEVIN RUSSELL,kevin22@adventure-works.com,"$60,000",Bachelors,Professional,Male
17270,JACK PARKER,jack34@adventure-works.com,"$60,000",Bachelors,Professional,Male
17281,FRANCIS VAZQUEZ,francis12@adventure-works.com,"$60,000",Bachelors,Professional,Male
17283,HENRY MADAN,henry8@adventure-works.com,"$60,000",Bachelors,Professional,Male
17284,GERALD MARTIN,gerald8@adventure-works.com,"$60,000",Bachelors,Professional,Male
17285,CLAYTON DENG,clayton21@adventure-works.com,"$60,000",Bachelors,Professional,Male
17286,RANDALL RUBIO,randall23@adventure-works.com,"$60,000",Bachelors,Professional,Male
17301,NICOLAS RAJI,nicolas19@adventure-works.com,"$60,000",Bachelors,Professional,Male
17303,TERRENCE TANG,terrence4@adventure-works.com,"$60,000",Bachelors,Professional,Male
17305,NEIL TORRES,neil11@adventure-works.com,"$60,000",Bachelors,Professional,Male
17306,EDGAR PRASAD,edgar10@adventure-works.com,"$60,000",Bachelors,Professional,Male
18188,JEFFERY WANG,jeffery1@adventure-works.com,"$60,000",Bachelors,Professional,Male
18256,GILBERT CAI,gilbert19@adventure-works.com,"$60,000",Bachelors,Professional,Male
18264,JEFFERY MA,jeffery15@adventure-works.com,"$60,000",Bachelors,Professional,Male
18267,BRAD JAI,brad11@adventure-works.com,"$60,000",Bachelors,Professional,Male
18268,PRESTON CHAPMAN,preston2@adventure-works.com,"$60,000",Bachelors,Professional,Male
18277,TERRY LAL,terry12@adventure-works.com,"$60,000",Bachelors,Professional,Male
18699,BLAKE GRIFFIN,blake68@adventure-works.com,"$60,000",Bachelors,Professional,Male
18700,ERNEST ZHAO,ernest10@adventure-works.com,"$60,000",Bachelors,Professional,Male
18701,KENNETH LAL,kenneth8@adventure-works.com,"$60,000",Bachelors,Professional,Male
18703,VINCENT HUANG,vincent6@adventure-works.com,"$60,000",Bachelors,Professional,Male
18715,RAFAEL RAI,rafael41@adventure-works.com,"$60,000",Bachelors,Professional,Male
18719,ALBERTO SUAREZ,alberto18@adventure-works.com,"$60,000",Bachelors,Professional,Male
18721,ANDY GOMEZ,andy6@adventure-works.com,"$60,000",Bachelors,Professional,Male
18722,JONATHON NAVARRO,jonathon7@adventure-works.com,"$60,000",Bachelors,Professional,Male
19413,XAVIER KELLY,xavier68@adventure-works.com,"$60,000",Bachelors,Professional,Male
19545,GARRETT WATSON,garrett4@adventure-works.com,"$60,000",Bachelors,Professional,Male
19546,ANGEL CAMPBELL,angel29@adventure-works.com,"$60,000",Bachelors,Professional,Male
19549,KEVIN SHARMA,kevin33@adventure-works.com,"$60,000",Bachelors,Professional,Male
19550,LUCAS PEREZ,lucas4@adventure-works.com,"$60,000",Bachelors,Professional,Male
19564,LAWRENCE GUTIERREZ,lawrence9@adventure-works.com,"$60,000",Bachelors,Professional,Male
19578,MAX RUBIO,max19@adventure-works.com,"$60,000",Bachelors,Professional,Male
19580,EDDIE SANZ,eddie20@adventure-works.com,"$60,000",Bachelors,Professional,Male
19589,JAKE HUANG,jake6@adventure-works.com,"$60,000",Bachelors,Professional,Male
19590,MARTIN SUBRAM,martin18@adventure-works.com,"$60,000",Bachelors,Professional,Male
20205,BRYCE COX,bryce9@adventure-works.com,"$60,000",Bachelors,Professional,Male
20207,ANGEL BAILEY,angel15@adventure-works.com,"$60,000",Bachelors,Professional,Male
20208,AUSTIN HAYES,austin19@adventure-works.com,"$60,000",Bachelors,Professional,Male
20211,SCOTT RODGERS,scott10@adventure-works.com,"$60,000",Bachelors,Professional,Male
20216,SHAWN CHANDER,shawn17@adventure-works.com,"$60,000",Bachelors,Professional,Male
20229,AUSTIN WALKER,austin38@adventure-works.com,"$60,000",Bachelors,Professional,Male
20230,GARY MUNOZ,gary18@adventure-works.com,"$60,000",Bachelors,Professional,Male
20232,FRANKLIN CHANDE,franklin32@adventure-works.com,"$60,000",Bachelors,Professional,Male
20234,GERALD MEHTA,gerald1@adventure-works.com,"$60,000",Bachelors,Professional,Male
20235,KENNETH DENG,kenneth2@adventure-works.com,"$60,000",Bachelors,Professional,Male
20236,CESAR CHANDRA,cesar2@adventure-works.com,"$60,000",Bachelors,Professional,Male
20604,HAROLD MARTINEZ,harold15@adventure-works.com,"$60,000",Bachelors,Professional,Male
21157,ROBERT PERRY,robert21@adventure-works.com,"$60,000",Bachelors,Professional,Male
21158,TREVOR PATTERSON,trevor10@adventure-works.com,"$60,000",Bachelors,Professional,Male
21187,DARRELL LUO,darrell14@adventure-works.com,"$60,000",Bachelors,Professional,Male
21188,CLIFFORD SANCHEZ,clifford19@adventure-works.com,"$60,000",Bachelors,Professional,Male
21191,WILLIE LU,willie9@adventure-works.com,"$60,000",Bachelors,Professional,Male
21193,PHILIP HERNANDEZ,philip3@adventure-works.com,"$60,000",Bachelors,Professional,Male
21195,RAFAEL XU,rafael28@adventure-works.com,"$60,000",Bachelors,Professional,Male
21551,ELIJAH BUTLER,elijah18@adventure-works.com,"$60,000",Bachelors,Professional,Male
21871,DEVIN ADAMS,devin29@adventure-works.com,"$60,000",Bachelors,Professional,Male
21967,CHARLES SANDERS,charles50@adventure-works.com,"$60,000",Bachelors,Professional,Male
21971,WARREN SHAN,warren41@adventure-works.com,"$60,000",Bachelors,Professional,Male
21975,ALFREDO RUIZ,alfredo3@adventure-works.com,"$60,000",Bachelors,Professional,Male
21979,PHILIP GUTIERREZ,philip11@adventure-works.com,"$60,000",Bachelors,Professional,Male
22896,LOGAN MILLER,logan57@adventure-works.com,"$60,000",Bachelors,Professional,Male
22899,CHARLES CARTER,charles38@adventure-works.com,"$60,000",Bachelors,Professional,Male
22900,HUNTER LI,hunter21@adventure-works.com,"$60,000",Bachelors,Professional,Male
22907,BARRY SAI,barry6@adventure-works.com,"$60,000",Bachelors,Professional,Male
22909,TOMMY GOEL,tommy16@adventure-works.com,"$60,000",Bachelors,Professional,Male
22920,CALVIN ANDERSEN,calvin12@adventure-works.com,"$60,000",Bachelors,Professional,Male
22923,MASON LOPEZ,mason33@adventure-works.com,"$60,000",Bachelors,Professional,Male
22926,KEITH YUAN,keith9@adventure-works.com,"$60,000",Bachelors,Professional,Male
22927,JON GUO,jon38@adventure-works.com,"$60,000",Bachelors,Professional,Male
22937,JOSE BAKER,jose52@adventure-works.com,"$60,000",Bachelors,Professional,Male
23400,ANDREW LEE,andrew29@adventure-works.com,"$60,000",Bachelors,Professional,Male
23401,EVAN BROOKS,evan1@adventure-works.com,"$60,000",Bachelors,Professional,Male
23403,JUSTIN POWELL,justin5@adventure-works.com,"$60,000",Bachelors,Professional,Male
23411,CESAR PRASAD,cesar8@adventure-works.com,"$60,000",Bachelors,Professional,Male
23412,DALTON COLEMAN,dalton51@adventure-works.com,"$60,000",Bachelors,Professional,Male
23413,MAX ORTEGA,max20@adventure-works.com,"$60,000",Bachelors,Professional,Male
23414,DAMIEN LIN,damien5@adventure-works.com,"$60,000",Bachelors,Professional,Male
23417,EMMANUEL SAI,emmanuel5@adventure-works.com,"$60,000",Bachelors,Professional,Male
23523,STEVE LIU,steve8@adventure-works.com,"$60,000",Bachelors,Professional,Male
23524,RONNIE YANG,ronnie4@adventure-works.com,"$60,000",Bachelors,Professional,Male
23525,DERRICK RUBIO,derrick19@adventure-works.com,"$60,000",Bachelors,Professional,Male
24357,ERIC BAKER,eric50@adventure-works.com,"$60,000",Bachelors,Professional,Male
24358,KEVIN GREEN,kevin52@adventure-works.com,"$60,000",Bachelors,Professional,Male
24359,ZACHARY SHAN,zachary0@adventure-works.com,"$60,000",Bachelors,Professional,Male
24361,FRANCISCO RODRIGUEZ,francisco21@adventure-works.com,"$60,000",Bachelors,Professional,Male
24362,MARC VAZQUEZ,marc18@adventure-works.com,"$60,000",Bachelors,Professional,Male
24373,STEVEN REED,steven30@adventure-works.com,"$60,000",Bachelors,Professional,Male
24374,EUGENE MA,eugene20@adventure-works.com,"$60,000",Bachelors,Professional,Male
24382,PATRICK SANCHEZ,patrick22@adventure-works.com,"$60,000",Bachelors,Professional,Male
24455,ALEJANDRO CHANDER,alejandro40@adventure-works.com,"$60,000",Bachelors,Professional,Male
24456,DANNY RUIZ,danny2@adventure-works.com,"$60,000",Bachelors,Professional,Male
24460,WILLIE NARA,willie36@adventure-works.com,"$60,000",Bachelors,Professional,Male
24462,DONALD FERNANDEZ,donald17@adventure-works.com,"$60,000",Bachelors,Professional,Male
24584,RONNIE LIANG,ronnie15@adventure-works.com,"$60,000",Bachelors,Professional,Male
24585,HAROLD PATEL,harold1@adventure-works.com,"$60,000",Bachelors,Professional,Male
24885,COREY XIE,corey3@adventure-works.com,"$60,000",Bachelors,Professional,Male
24893,ALVIN CHANDE,alvin36@adventure-works.com,"$60,000",Bachelors,Professional,Male
25101,WYATT BAKER,wyatt36@adventure-works.com,"$60,000",Bachelors,Professional,Male
25108,GARY GILL,gary24@adventure-works.com,"$60,000",Bachelors,Professional,Male
25113,RANDY GAO,randy17@adventure-works.com,"$60,000",Bachelors,Professional,Male
25114,DONALD SARA,donald12@adventure-works.com,"$60,000",Bachelors,Professional,Male
25128,CLIFFORD SAI,clifford6@adventure-works.com,"$60,000",Bachelors,Professional,Male
25129,ALLEN RAMAN,allen10@adventure-works.com,"$60,000",Bachelors,Professional,Male
25139,CARLOS SHORT,carlos0@adventure-works.com,"$60,000",Bachelors,Professional,Male
25212,ALBERTO RUIZ,alberto3@adventure-works.com,"$60,000",Bachelors,Professional,Male
25809,NICHOLAS WILLIAMS,nicholas4@adventure-works.com,"$60,000",Bachelors,Professional,Male
25810,JIMMY SANZ,jimmy24@adventure-works.com,"$60,000",Bachelors,Professional,Male
26006,GARRETT PETERSON,garrett10@adventure-works.com,"$60,000",Bachelors,Professional,Male
26007,JESSE MORGAN,jesse13@adventure-works.com,"$60,000",Bachelors,Professional,Male
26015,GABRIEL CHOW,gabriel22@adventure-works.com,"$60,000",Bachelors,Professional,Male
26016,FERNANDO KING,fernando25@adventure-works.com,"$60,000",Bachelors,Professional,Male
26035,SHANNON VAZQUEZ,shannon36@adventure-works.com,"$60,000",Bachelors,Professional,Male
26130,RONNIE LIU,ronnie3@adventure-works.com,"$60,000",Bachelors,Professional,Male
26131,LAWRENCE SUAREZ,lawrence18@adventure-works.com,"$60,000",Bachelors,Professional,Male
26431,SHAUN RAI,shaun18@adventure-works.com,"$60,000",Bachelors,Professional,Male
26636,MIGUEL WALKER,miguel23@adventure-works.com,"$60,000",Bachelors,Professional,Male
26637,THOMAS ROBINSON,thomas58@adventure-works.com,"$60,000",Bachelors,Professional,Male
26643,BENJAMIN MILLER,benjamin40@adventure-works.com,"$60,000",Bachelors,Professional,Male
26660,KERN SUTTON,kern0@adventure-works.com,"$60,000",Bachelors,Professional,Male
26739,COREY SHEN,corey2@adventure-works.com,"$60,000",Bachelors,Professional,Male
26740,DONALD LOPEZ,donald18@adventure-works.com,"$60,000",Bachelors,Professional,Male
26744,MITCHELL YUAN,mitchell6@adventure-works.com,"$60,000",Bachelors,Professional,Male
27144,FRANKLIN SHEN,franklin20@adventure-works.com,"$60,000",Bachelors,Professional,Male
27146,DANNY HERNANDEZ,danny4@adventure-works.com,"$60,000",Bachelors,Professional,Male
27149,JEFFERY SHE,jeffery23@adventure-works.com,"$60,000",Bachelors,Professional,Male
27563,DEVIN BENNETT,devin67@adventure-works.com,"$60,000",Bachelors,Professional,Male
